x,NH3,C7H16,O2,N2,p,T
0,2.58263e-258,1,1.24337e-78,0,6.09976e+06,363
2e-05,2.22689e-257,1,7.98577e-78,0,6.09976e+06,363
4e-05,9.87863e-256,1,1.26917e-76,2.22045e-16,6.09976e+06,363
6e-05,2.68456e-253,1,4.59572e-75,0,6.09976e+06,363
8e-05,1.11427e-251,1,4.39261e-74,3.33067e-16,6.09976e+06,363
0.0001,4.58847e-250,1,3.9604e-73,0,6.09976e+06,363
0.00012,1.87452e-248,1,3.4251e-72,3.33067e-16,6.09976e+06,363.001
0.00014,7.59702e-247,1,2.86677e-71,5.55112e-16,6.09976e+06,363.001
0.00016,4.82188e-246,1,8.20666e-71,5.55112e-16,6.09976e+06,363.001
0.00018,1.21814e-243,1,1.85518e-69,5.55112e-16,6.09976e+06,363.001
0.0002,4.81912e-242,1,1.44214e-68,4.44089e-16,6.09976e+06,363.001
0.00022,1.89111e-240,1,1.09818e-67,3.33067e-16,6.09976e+06,363.001
0.00024,7.36093e-239,1,8.20061e-67,2.22045e-16,6.09976e+06,363.001
0.00026,2.84184e-237,1,6.00988e-66,1.11022e-16,6.09976e+06,363.001
0.00028,1.08819e-235,1,4.32509e-65,5.55112e-16,6.09976e+06,363.001
0.0003,4.13267e-234,1,3.05799e-64,3.33067e-16,6.09976e+06,363.001
0.00032,2.53892e-233,1,8.07843e-64,4.44089e-16,6.09976e+06,363.001
0.00034,5.81439e-231,1,1.45171e-62,2.22045e-16,6.09976e+06,363.002
0.00036,2.15388e-229,1,9.75272e-62,3.33067e-16,6.09976e+06,363.002
0.00038,7.91239e-228,1,6.4444e-61,2.22045e-16,6.09976e+06,363.002
0.0004,2.88236e-226,1,4.1892e-60,3.33067e-16,6.09976e+06,363.002
0.00042,1.04119e-224,1,2.67941e-59,4.44089e-16,6.09976e+06,363.002
0.00044,3.72939e-223,1,1.68644e-58,2.22045e-16,6.09976e+06,363.002
0.00046,1.32452e-221,1,1.04467e-57,1.11022e-16,6.09976e+06,363.002
0.00048,4.66421e-220,1,6.36957e-57,2.22045e-16,6.09976e+06,363.002
0.0005,1.62848e-218,1,3.82307e-56,1.11022e-16,6.09976e+06,363.002
0.00052,5.63709e-217,1,2.25905e-55,7.77156e-16,6.09976e+06,363.002
0.00054,1.93457e-215,1,1.31428e-54,4.44089e-16,6.09976e+06,363.002
0.00056,6.58194e-214,1,7.52891e-54,3.33067e-16,6.09976e+06,363.003
0.00058,2.21999e-212,1,4.24713e-53,2.22045e-16,6.09976e+06,363.003
0.0006,7.42266e-211,1,2.35943e-52,2.22045e-16,6.09976e+06,363.003
0.00062,2.46017e-209,1,1.29092e-51,0,6.09976e+06,363.003
0.00064,8.08267e-208,1,6.95663e-51,4.44089e-16,6.09976e+06,363.003
0.00066,2.63216e-206,1,3.69261e-50,2.22045e-16,6.09976e+06,363.003
0.00068,8.49614e-205,1,1.93078e-49,2.22045e-16,6.09976e+06,363.003
0.0007,2.71813e-203,1,9.94533e-49,2.22045e-16,6.09976e+06,363.003
0.00072,8.61869e-202,1,5.04685e-48,2.22045e-16,6.09976e+06,363.003
0.00074,2.70845e-200,1,2.52325e-47,8.88178e-16,6.09976e+06,363.003
0.00076,8.43515e-199,1,1.24298e-46,1.11022e-16,6.09976e+06,363.003
0.00078,2.60341e-197,1,6.03333e-46,3.33067e-16,6.09976e+06,363.004
0.0008,7.96261e-196,1,2.88576e-45,2.22045e-16,6.09976e+06,363.004
0.00082,2.41332e-194,1,1.36019e-44,1.11022e-16,6.09976e+06,363.004
0.00084,7.24781e-193,1,6.31824e-44,1.11022e-16,6.09976e+06,363.004
0.00086,2.15683e-191,1,2.89251e-43,4.44089e-16,6.09976e+06,363.004
0.00088,6.35953e-190,1,1.30514e-42,1.33227e-15,6.09976e+06,363.004
0.0009,1.85789e-188,1,5.80451e-42,1.22125e-15,6.09976e+06,363.004
0.00092,5.37757e-187,1,2.54463e-41,1.44329e-15,6.09976e+06,363.004
0.00094,1.54208e-185,1,1.09965e-40,1.44329e-15,6.09976e+06,363.004
0.00096,4.38094e-184,1,4.6847e-40,1.55431e-15,6.09976e+06,363.004
0.00098,1.23297e-182,1,1.96754e-39,1.88738e-15,6.09976e+06,363.004
0.001,3.43753e-181,1,8.14718e-39,1.44329e-15,6.09976e+06,363.005
0.00102,9.49365e-180,1,3.32623e-38,1.44329e-15,6.09976e+06,363.005
0.00104,2.59716e-178,1,1.339e-37,1.11022e-15,6.09976e+06,363.005
0.00106,7.03763e-177,1,5.31519e-37,8.88178e-16,6.09976e+06,363.005
0.00108,1.88887e-175,1,2.08059e-36,1.11022e-15,6.09976e+06,363.005
0.0011,5.02122e-174,1,8.03164e-36,6.66134e-16,6.09976e+06,363.005
0.00112,1.322e-172,1,3.05772e-35,2.22045e-16,6.09976e+06,363.005
0.00114,3.44713e-171,1,1.14812e-34,4.44089e-16,6.09976e+06,363.005
0.00116,8.90162e-170,1,4.25205e-34,2.22045e-16,6.09976e+06,363.005
0.00118,2.27641e-168,1,1.55328e-33,8.88178e-16,6.09976e+06,363.005
0.0012,5.76485e-167,1,5.59717e-33,7.77156e-16,6.09976e+06,363.005
0.00122,1.44566e-165,1,1.98964e-32,1.11022e-15,6.09976e+06,363.006
0.00124,3.58977e-164,1,6.97734e-32,5.55112e-16,6.09976e+06,363.006
0.00126,8.82629e-163,1,2.41401e-31,0,6.09976e+06,363.006
0.00128,2.14874e-161,1,8.24031e-31,1.11022e-16,6.09976e+06,363.006
0.0013,5.17926e-160,1,2.77541e-30,0,6.09976e+06,363.006
0.00132,1.23599e-158,1,9.22385e-30,1.11022e-16,6.09976e+06,363.006
0.00134,2.92019e-157,1,3.02498e-29,0,6.09976e+06,363.006
0.00136,6.8303e-156,1,9.78992e-29,1.11022e-16,6.09976e+06,363.006
0.00138,1.58156e-154,1,3.12685e-28,2.22045e-16,6.09976e+06,363.006
0.0014,3.62522e-153,1,9.85661e-28,2.22045e-16,6.09976e+06,363.006
0.00142,8.22564e-152,1,3.06665e-27,1.11022e-16,6.09976e+06,363.006
0.00144,1.84747e-150,1,9.41761e-27,3.33067e-16,6.09976e+06,363.007
0.00146,4.10715e-149,1,2.85482e-26,2.22045e-16,6.09976e+06,363.007
0.00148,9.03743e-148,1,8.54286e-26,3.33067e-16,6.09976e+06,363.007
0.0015,1.96823e-146,1,2.52369e-25,3.33067e-16,6.09976e+06,363.007
0.00152,4.24244e-145,1,7.36036e-25,0,6.09976e+06,363.007
0.00154,9.05007e-144,1,2.11942e-24,1.11022e-16,6.09976e+06,363.007
0.00156,1.91059e-142,1,6.02578e-24,4.44089e-16,6.09976e+06,363.007
0.00158,3.99161e-141,1,1.69165e-23,8.88178e-16,6.09976e+06,363.007
0.0016,8.25236e-140,1,4.68954e-23,1.11022e-15,6.09976e+06,363.007
0.00162,1.68827e-138,1,1.2838e-22,1.11022e-15,6.09976e+06,363.007
0.00164,3.41763e-137,1,3.47085e-22,1.11022e-15,6.09976e+06,363.007
0.00166,6.84561e-136,1,9.26757e-22,1.44329e-15,6.09976e+06,363.008
0.00168,1.35671e-134,1,2.44406e-21,1.55431e-15,6.09976e+06,363.008
0.0017,2.66033e-133,1,6.36647e-21,1.11022e-15,6.09976e+06,363.008
