x,NH3,C7H16,O2,N2,p,T
0,1.67982e-322,1,0,0,6.10246e+06,363
2e-05,0,1,0,0,6.10246e+06,363
4e-05,1.63042e-322,1,1.4822e-322,2.22045e-16,6.10246e+06,363
6e-05,1.58101e-322,1,1.33398e-322,2.22045e-16,6.10246e+06,363
8e-05,3.45846e-323,1,0,1.11022e-16,6.10246e+06,363
0.0001,0,1,1.72923e-322,0,6.10246e+06,363
0.00012,0,1,0,4.44089e-16,6.10246e+06,363
0.00014,0,1,0,2.22045e-16,6.10246e+06,363
0.00016,0,1,1.58101e-322,2.22045e-16,6.10246e+06,363
0.00018,0,1,0,1.11022e-16,6.10246e+06,363
0.0002,1.97626e-323,1,0,3.33067e-16,6.10246e+06,363
0.00022,2.47033e-323,1,0,2.22045e-16,6.10246e+06,363
0.00024,0,1,1.5316e-322,4.44089e-16,6.10246e+06,363
0.00026,1.38338e-322,1,5.08888e-322,2.22045e-16,6.10246e+06,363
0.00028,3.95253e-323,1,1.1156e-320,4.44089e-16,6.10246e+06,363
0.0003,1.28457e-322,1,2.4104e-319,2.22045e-16,6.10246e+06,363
0.00032,1.43279e-322,1,1.13433e-318,1.11022e-16,6.10246e+06,363
0.00034,2.47033e-323,1,1.17634e-316,1.11022e-16,6.10246e+06,363
0.00036,1.33398e-322,1,2.58137e-315,4.44089e-16,6.10246e+06,363
0.00038,1.97626e-323,1,5.63873e-314,3.33067e-16,6.10246e+06,363
0.0004,1.67982e-322,1,1.22609e-312,2.22045e-16,6.10246e+06,363
0.00042,0,1,2.65384e-311,0,6.10246e+06,363
0.00044,0,1,5.71781e-310,1.11022e-16,6.10246e+06,363
0.00046,0,1,1.22628e-308,0,6.10246e+06,363
0.00048,0,1,2.61786e-307,1.11022e-16,6.10246e+06,363
0.0005,0,1,5.56288e-306,5.55112e-16,6.10246e+06,363
0.00052,1.38338e-322,1,1.17665e-304,3.33067e-16,6.10246e+06,363
0.00054,0,1,2.47733e-303,1.11022e-16,6.10246e+06,363
0.00056,1.38338e-322,1,5.19168e-302,3.33067e-16,6.10246e+06,363
0.00058,0,1,1.08297e-300,4.44089e-16,6.10246e+06,363
0.0006,0,1,2.24856e-299,3.33067e-16,6.10246e+06,363
0.00062,0,1,4.64698e-298,1.11022e-16,6.10246e+06,363
0.00064,0,1,9.55898e-297,1.11022e-16,6.10246e+06,363
0.00066,0,1,1.95715e-295,0,6.10246e+06,363
0.00068,1.58101e-322,1,3.98844e-294,2.22045e-16,6.10246e+06,363
0.0007,2.47033e-323,1,8.08998e-293,2.22045e-16,6.10246e+06,363
0.00072,0,1,1.63325e-291,1.11022e-16,6.10246e+06,363
0.00074,0,1,3.28184e-290,6.66134e-16,6.10246e+06,363
0.00076,0,1,6.56353e-289,3.33067e-16,6.10246e+06,363
0.00078,0,1,1.3065e-287,3.33067e-16,6.10246e+06,363
0.0008,0,1,2.58838e-286,0,6.10246e+06,363
0.00082,0,1,5.1038e-285,1.11022e-16,6.10246e+06,363
0.00084,0,1,1.00162e-283,1.11022e-16,6.10246e+06,363
0.00086,0,1,1.95635e-282,1.11022e-16,6.10246e+06,363
0.00088,2.47033e-323,1,3.80301e-281,2.22045e-16,6.10246e+06,363
0.0009,0,1,7.35768e-280,0,6.10246e+06,363.001
0.00092,0,1,1.41672e-278,5.55112e-16,6.10246e+06,363.001
0.00094,0,1,2.71487e-277,1.11022e-16,6.10246e+06,363.001
0.00096,0,1,5.17772e-276,1.11022e-16,6.10246e+06,363.001
0.00098,0,1,9.82756e-275,1.11022e-16,6.10246e+06,363.001
0.001,0,1,1.85638e-273,1.11022e-16,6.10246e+06,363.001
0.00102,0,1,3.48981e-272,4.44089e-16,6.10246e+06,363.001
0.00104,0,1,6.52895e-271,6.66134e-16,6.10246e+06,363.001
0.00106,0,1,1.2156e-269,1.33227e-15,6.10246e+06,363.001
0.00108,9.88131e-324,1,2.25236e-268,1.22125e-15,6.10246e+06,363.001
0.0011,5.63235e-322,1,4.1532e-267,9.99201e-16,6.10246e+06,363.001
0.00112,1.36214e-320,1,7.62118e-266,5.55112e-16,6.10246e+06,363.001
0.00114,3.83425e-319,1,1.39172e-264,1.11022e-16,6.10246e+06,363.001
0.00116,1.06981e-317,1,2.52912e-263,6.66134e-16,6.10246e+06,363.001
0.00118,2.97105e-316,1,4.57372e-262,1.11022e-15,6.10246e+06,363.001
0.0012,8.2109e-315,1,8.23095e-261,6.66134e-16,6.10246e+06,363.001
0.00122,2.25813e-313,1,1.47403e-259,1.11022e-15,6.10246e+06,363.001
0.00124,6.17985e-312,1,2.62685e-258,8.88178e-16,6.10246e+06,363.001
0.00126,1.68296e-310,1,4.65838e-257,8.88178e-16,6.10246e+06,363.001
0.00128,4.56067e-309,1,8.2205e-256,8.88178e-16,6.10246e+06,363.001
0.0013,1.22981e-307,1,1.44352e-254,0,6.10246e+06,363.001
0.00132,3.29989e-306,1,2.52236e-253,4.44089e-16,6.10246e+06,363.001
0.00134,8.81054e-305,1,4.38576e-252,6.66134e-16,6.10246e+06,363.001
0.00136,2.34069e-303,1,7.58811e-251,7.77156e-16,6.10246e+06,363.001
0.00138,6.18754e-302,1,1.30638e-249,1.22125e-15,6.10246e+06,363.001
0.0014,1.62749e-300,1,2.23793e-248,8.88178e-16,6.10246e+06,363.001
0.00142,4.2593e-299,1,3.81474e-247,6.66134e-16,6.10246e+06,363.001
0.00144,1.10911e-297,1,6.4702e-246,8.88178e-16,6.10246e+06,363.001
0.00146,2.87354e-296,1,1.09195e-244,1.11022e-16,6.10246e+06,363.001
0.00148,7.40738e-295,1,1.83365e-243,4.44089e-16,6.10246e+06,363.001
0.0015,1.8998e-293,1,3.06374e-242,2.22045e-16,6.10246e+06,363.001
0.00152,4.84778e-292,1,5.09342e-241,0,6.10246e+06,363.001
0.00154,1.23073e-290,1,8.42524e-240,1.11022e-16,6.10246e+06,363.001
0.00156,3.10856e-289,1,1.38665e-238,0,6.10246e+06,363.001
0.00158,7.81141e-288,1,2.27071e-237,0,6.10246e+06,363.001
0.0016,1.95283e-286,1,3.69964e-236,0,6.10246e+06,363.001
0.00162,4.85692e-285,1,5.99734e-235,0,6.10246e+06,363.001
0.00164,1.20174e-283,1,9.67285e-234,1.11022e-16,6.10246e+06,363.001
0.00166,2.95806e-282,1,1.55218e-232,0,6.10246e+06,363.001
0.00168,7.24345e-281,1,2.4781e-231,0,6.10246e+06,363.001
0.0017,1.76448e-279,1,3.93622e-230,4.44089e-16,6.10246e+06,363.001
0.00172,4.2758e-278,1,6.22043e-229,7.77156e-16,6.10246e+06,363.001
0.00174,1.03072e-276,1,9.77997e-228,4.44089e-16,6.10246e+06,363.001
0.00176,2.47159e-275,1,1.52977e-226,7.77156e-16,6.10246e+06,363.001
0.00178,5.89551e-274,1,2.38059e-225,1.11022e-15,6.10246e+06,363.001
0.0018,1.39884e-272,1,3.68558e-224,1.11022e-15,6.10246e+06,363.001
0.00182,3.30149e-271,1,5.67658e-223,7.77156e-16,6.10246e+06,363.001
0.00184,7.75069e-270,1,8.69807e-222,8.88178e-16,6.10246e+06,363.001
0.00186,1.80989e-268,1,1.3259e-220,6.66134e-16,6.10246e+06,363.001
0.00188,4.20378e-267,1,2.01069e-219,9.99201e-16,6.10246e+06,363.001
0.0019,9.7117e-266,1,3.03335e-218,8.88178e-16,6.10246e+06,363.001
0.00192,2.23158e-264,1,4.55238e-217,9.99201e-16,6.10246e+06,363.001
0.00194,5.10016e-263,1,6.79655e-216,1.11022e-15,6.10246e+06,363.001
0.00196,1.15932e-261,1,1.00941e-214,6.66134e-16,6.10246e+06,363.001
0.00198,2.62097e-260,1,1.49133e-213,4.44089e-16,6.10246e+06,363.001
0.002,5.89326e-259,1,2.19179e-212,2.22045e-16,6.10246e+06,363.001
0.00202,1.31788e-257,1,3.20437e-211,0,6.10246e+06,363.001
0.00204,2.931e-256,1,4.66012e-210,0,6.10246e+06,363.002
0.00206,1.3794e-255,1,1.77364e-209,5.55112e-16,6.10246e+06,363.002
0.00208,1.42602e-253,1,9.70121e-208,8.88178e-16,6.10246e+06,363.002
0.0021,3.11949e-252,1,1.38864e-206,4.44089e-16,6.10246e+06,363.002
0.00212,6.78627e-251,1,1.9772e-205,0,6.10246e+06,363.002
